x;y;type;id;id3;n.WTG;id.WF;NATCODE;municipio;CODNUT1;CODNUT2;CODNUT3;provincia;tags.generator.source;tags.power;tags.power_source;tags.generator.output.electricity;tags.name;tags.operator;tags.source;tags.generator.method;tags.generator.type;tags.type;tags.ref;tags.is_in;tags.description;tags.source.date;tags.building;tags.natural;tags.man_made;tags.name.en;tags.name.fr;tags.wikidata;tags.wikipedia;tags.frequency;tags.generator.plant;tags.start_date;tags.ele;tags.fixme;tags.generator.output;tags.highway
-8.8906128;43.2970923;node;2484132925;248413;11;;34121515043;Malpica de Bergantiños;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-8.8910071;43.2974985;node;2484132928;248413;11;;34121515043;Malpica de Bergantiños;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-8.891403;43.297908;node;2484132931;248413;11;;34121515043;Malpica de Bergantiños;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-8.8918019;43.2983231;node;2484132938;248413;11;;34121515043;Malpica de Bergantiños;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-8.8921871;43.2987425;node;2484132948;248413;11;;34121515043;Malpica de Bergantiños;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8047704;41.0524621;node;2493499182;249349;2;;34094343162;Vandellòs i l'Hospitalet de l'Infant;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8053176;41.0537;node;2493499183;249349;2;;34094343150;Tivissa;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1781382;43.1462417;node;2495603109;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1789647;43.1477192;node;2495603116;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1802633;43.1492228;node;2495603121;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1758975;43.151765;node;2495603151;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1770663;43.1526944;node;2495603162;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1821356;43.1527704;node;2495603164;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1781641;43.1534991;node;2495603174;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-9.1790626;43.1547942;node;2495603190;249560;8;;34121515016;Camariñas;ES1;ES11;ES111;A Coruña;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8885307;41.1365271;node;2499713475;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8885715;41.1368784;node;2499713477;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8886006;41.1372559;node;2499713479;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8886298;41.1375984;node;2499713480;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8884024;41.1381384;node;2499713482;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8884432;41.1384897;node;2499713483;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8884782;41.1388629;node;2499713485;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.888519;41.1392229;node;2499713486;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8885249;41.1395873;node;2499713488;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8885598;41.1399385;node;2499713491;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8885948;41.1402898;node;2499713492;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8886414;41.1406498;node;2499713494;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8886414;41.1410142;node;2499713495;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8904428;41.1387136;node;2499713497;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8905139;41.1392564;node;2499713498;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8905244;41.1398068;node;2499713500;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8905886;41.14036;node;2499713502;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8906352;41.140922;node;2499713503;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8886939;41.1413742;node;2499713505;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8908218;41.1415629;node;2499713506;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8914514;41.1422347;node;2499713508;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8925299;41.1430863;node;2499713509;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8937187;41.1440862;node;2499713511;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.887362;41.1331016;node;2499713524;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8873386;41.1327284;node;2499713525;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8873212;41.1323728;node;2499713527;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8872745;41.1320083;node;2499713528;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8872687;41.131657;node;2499713530;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8872279;41.1312794;node;2499713531;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8894678;41.1339769;node;2499713533;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8894197;41.1334229;node;2499713534;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.889379;41.1328558;node;2499713536;249971;90;;34094343115;Pradell de la Teixeta;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8893091;41.1322937;node;2499713537;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8892916;41.1318459;node;2499713539;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8892508;41.131499;node;2499713540;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8892333;41.1311345;node;2499713542;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8892041;41.1307964;node;2499713543;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.889175;41.1304232;node;2499713546;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8891284;41.1300763;node;2499713549;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8891342;41.129725;node;2499713553;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8892683;41.1292332;node;2499713558;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8872862;41.1291981;node;2499713563;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8872687;41.1288292;node;2499713568;249971;90;;34094343151;La Torre de Fontaubella;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8914253;41.1287546;node;2499713577;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8913903;41.1281969;node;2499713582;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8913611;41.1276304;node;2499713585;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8913203;41.1270815;node;2499713590;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8912853;41.1265326;node;2499713595;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8893324;41.1270596;node;2499713599;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8892624;41.1267083;node;2499713603;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8912249;41.1259692;node;2499713607;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8892333;41.1263482;node;2499713612;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8891867;41.1256324;node;2499713615;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8891692;41.1252679;node;2499713620;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8915593;41.1250835;node;2499713624;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8895555;41.1238479;node;2499713628;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.889523;41.1234854;node;2499713632;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8915127;41.1245258;node;2499713636;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8914952;41.1239725;node;2499713640;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8914486;41.1234147;node;2499713645;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8913798;41.1228654;node;2499713650;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8913262;41.1222949;node;2499713653;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8894257;41.1222027;node;2499713658;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8893732;41.1218031;node;2499713662;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8893557;41.1214737;node;2499713667;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8900832;41.1201874;node;2499713670;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8900082;41.1198268;node;2499713681;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8933836;41.1208031;node;2499713685;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8930926;41.1193807;node;2499713689;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8952262;41.1199366;node;2499713693;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8952087;41.1195326;node;2499713697;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8931275;41.1197346;node;2499713701;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8932092;41.1200727;node;2499713705;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8932966;41.1204329;node;2499713709;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8935947;41.1163859;node;2499713713;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8937485;41.1167326;node;2499713718;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8938973;41.1170694;node;2499713722;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8940428;41.1174157;node;2499713726;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.8942468;41.1177627;node;2499713730;249971;90;;34094343017;L'Argentera;ES5;ES51;ES514;Tarragona;wind;generator;NA;NA;NA;NA;NA;wind_turbine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
